User_ID,Cohort_Month,Activity_Month,Month_Distance,Transaction_Value,Platform
USR-10163,2024-06,2025-02,8,43.72,Web
USR-10163,2024-06,2025-02,8,96.68,Web
USR-10163,2024-06,2025-02,8,66.36,Web
USR-10163,2024-06,2025-02,8,91.01,Web
USR-10163,2024-06,2025-02,8,10.56,Android
USR-10163,2024-06,2025-02,8,52.02,Web
USR-10163,2024-06,2025-02,8,17.35,iOS
USR-10163,2024-06,2025-02,8,91.36,iOS
USR-10163,2024-06,2025-02,8,56.15,Android
USR-10163,2024-06,2025-02,8,32.96,Web
USR-10163,2024-06,2025-03,9,87.66,iOS
USR-10163,2024-06,2025-03,9,72.22,Android
USR-10163,2024-06,2025-03,9,68.81,iOS
USR-10163,2024-06,2025-03,9,32.77,Web
USR-10163,2024-06,2025-03,9,85.8,Web
USR-10163,2024-06,2025-03,9,47.01,Android
USR-10163,2024-06,2025-03,9,75.37,Android
USR-10163,2024-06,2025-03,9,20.34,iOS
USR-10163,2024-06,2025-04,10,35.28,Android
USR-10163,2024-06,2025-04,10,24.43,iOS
USR-10163,2024-06,2025-04,10,64.32,iOS
USR-10163,2024-06,2025-04,10,91.45,Web
USR-10163,2024-06,2025-04,10,30.52,Android
USR-10163,2024-06,2025-04,10,26.91,iOS
USR-10163,2024-06,2025-04,10,29.24,Web
USR-10163,2024-06,2025-04,10,32.21,Android
USR-10163,2024-06,2025-04,10,56.41,Android
USR-10163,2024-06,2025-04,10,54.51,Web
USR-10163,2024-06,2025-04,10,55.74,Android
USR-10163,2024-06,2025-04,10,88.99,Android
USR-10163,2024-06,2025-04,10,55.74,Web
USR-10163,2024-06,2025-04,10,88.65,Web
USR-10164,2024-03,2024-03,0,54.97,Web
USR-10164,2024-03,2024-03,0,38.37,Web
USR-10164,2024-03,2024-03,0,98.09,Android
USR-10164,2024-03,2024-03,0,44.18,iOS
USR-10164,2024-03,2024-03,0,54.4,iOS
USR-10164,2024-03,2024-03,0,63.94,Android
USR-10164,2024-03,2024-03,0,82.36,iOS
USR-10164,2024-03,2024-03,0,30.02,Web
USR-10164,2024-03,2024-03,0,75.57,iOS
USR-10164,2024-03,2024-04,1,21.7,Android
USR-10164,2024-03,2024-04,1,29.42,Web
USR-10164,2024-03,2024-04,1,43.85,Web
USR-10164,2024-03,2024-04,1,79.73,Web
USR-10164,2024-03,2024-04,1,17.74,Web
USR-10164,2024-03,2024-04,1,74.78,Web
USR-10164,2024-03,2024-04,1,40.37,Android
USR-10164,2024-03,2024-04,1,79.72,iOS
USR-10164,2024-03,2024-04,1,58,iOS
USR-10164,2024-03,2024-05,2,67.11,iOS
USR-10164,2024-03,2024-05,2,73.25,Web
USR-10164,2024-03,2024-05,2,28.87,Android
USR-10164,2024-03,2024-05,2,63.62,Web
USR-10164,2024-03,2024-05,2,71.47,Android
USR-10164,2024-03,2024-05,2,38.96,Android
USR-10164,2024-03,2024-05,2,23.02,iOS
USR-10164,2024-03,2024-05,2,62.63,Web
USR-10164,2024-03,2024-05,2,90.26,Android
USR-10164,2024-03,2024-06,3,87.87,iOS
USR-10164,2024-03,2024-06,3,91.99,iOS
USR-10164,2024-03,2024-06,3,99.24,Android
USR-10164,2024-03,2024-06,3,70.52,Web
USR-10164,2024-03,2024-06,3,40.65,Android
USR-10164,2024-03,2024-06,3,72.02,Android
USR-10164,2024-03,2024-06,3,67.97,Android
USR-10164,2024-03,2024-06,3,49.65,Web
USR-10164,2024-03,2024-06,3,70.77,iOS
USR-10164,2024-03,2024-07,4,89.5,Web
USR-10164,2024-03,2024-07,4,92.15,Web
USR-10164,2024-03,2024-07,4,45.53,Web
USR-10164,2024-03,2024-07,4,96.49,Android
USR-10164,2024-03,2024-07,4,34.3,Android
USR-10164,2024-03,2024-07,4,83.59,Android
USR-10164,2024-03,2024-07,4,20.57,Web
USR-10164,2024-03,2024-07,4,10.61,Web
USR-10164,2024-03,2024-07,4,89.24,Web
USR-10164,2024-03,2024-07,4,63.57,iOS
USR-10164,2024-03,2024-07,4,64.24,Web
USR-10164,2024-03,2024-08,5,88.19,iOS
USR-10164,2024-03,2024-08,5,70.04,iOS
USR-10164,2024-03,2024-08,5,64.09,Web
USR-10164,2024-03,2024-08,5,25.67,iOS
USR-10164,2024-03,2024-08,5,88.76,iOS
USR-10164,2024-03,2024-08,5,10.86,Web
USR-10164,2024-03,2024-08,5,13.71,Web
USR-10164,2024-03,2024-08,5,39.26,iOS
USR-10164,2024-03,2024-08,5,67.78,Android
USR-10164,2024-03,2024-08,5,60.89,Android
USR-10164,2024-03,2024-08,5,82.19,Android
USR-10164,2024-03,2024-08,5,82.29,Web
USR-10164,2024-03,2024-09,6,34.59,iOS
USR-10164,2024-03,2024-09,6,79.39,iOS
USR-10164,2024-03,2024-09,6,75.3,Android
USR-10164,2024-03,2024-09,6,40.72,Android
USR-10164,2024-03,2024-09,6,67.41,Android
USR-10164,2024-03,2024-09,6,95.34,Web
USR-10164,2024-03,2024-09,6,57.58,Web
USR-10164,2024-03,2024-09,6,87.14,iOS
USR-10164,2024-03,2024-09,6,70.91,Web
USR-10164,2024-03,2024-09,6,15.1,Web
USR-10164,2024-03,2024-09,6,82.43,Android
USR-10164,2024-03,2024-09,6,51.83,iOS
USR-10164,2024-03,2024-09,6,60.16,iOS
USR-10165,2024-11,2024-11,0,62.72,iOS
USR-10165,2024-11,2024-11,0,88.36,Web
USR-10165,2024-11,2024-11,0,26.29,iOS
USR-10165,2024-11,2024-11,0,21.49,iOS
USR-10165,2024-11,2024-11,0,26.74,Web
USR-10165,2024-11,2024-11,0,46.49,iOS
USR-10165,2024-11,2024-11,0,85.34,Web
USR-10165,2024-11,2024-11,0,51.74,Android
USR-10165,2024-11,2024-12,1,96.13,Android
USR-10165,2024-11,2024-12,1,36.64,Android
USR-10165,2024-11,2024-12,1,89,iOS
USR-10165,2024-11,2024-12,1,98.75,Android
USR-10165,2024-11,2024-12,1,62.05,Web
USR-10165,2024-11,2024-12,1,37.67,Android
USR-10165,2024-11,2024-12,1,94.85,Web
USR-10165,2024-11,2024-12,1,89.93,Web
USR-10165,2024-11,2024-12,1,57.93,iOS
USR-10165,2024-11,2024-12,1,10.84,Android
USR-10165,2024-11,2024-12,1,62.13,Web
USR-10165,2024-11,2025-01,2,88.5,iOS
USR-10165,2024-11,2025-01,2,21.26,Web
USR-10165,2024-11,2025-01,2,12.47,Android
USR-10165,2024-11,2025-01,2,36.32,iOS
USR-10165,2024-11,2025-01,2,84.79,Android
USR-10165,2024-11,2025-01,2,15.36,iOS
USR-10165,2024-11,2025-01,2,37.54,Web
USR-10165,2024-11,2025-01,2,94.48,Android
USR-10166,2024-09,2024-09,0,66.85,Web
USR-10166,2024-09,2024-09,0,68.9,Web
USR-10166,2024-09,2024-09,0,74.95,iOS
USR-10166,2024-09,2024-09,0,38.11,Android
USR-10166,2024-09,2024-09,0,88.68,iOS
USR-10166,2024-09,2024-09,0,26.11,Android
USR-10166,2024-09,2024-09,0,49.56,Web
USR-10166,2024-09,2024-09,0,34.95,Android
USR-10166,2024-09,2024-09,0,66.62,Android
USR-10166,2024-09,2024-09,0,43.7,Android
USR-10166,2024-09,2024-10,1,56.86,Web
USR-10166,2024-09,2024-10,1,86.11,iOS
USR-10166,2024-09,2024-10,1,52.35,Android
USR-10166,2024-09,2024-10,1,69.39,iOS
USR-10166,2024-09,2024-10,1,75.98,Android
USR-10166,2024-09,2024-10,1,18.19,iOS
USR-10166,2024-09,2024-10,1,66.15,Android
USR-10166,2024-09,2024-10,1,62.68,Web
USR-10166,2024-09,2024-10,1,20.96,iOS
USR-10166,2024-09,2024-10,1,39.7,iOS
USR-10166,2024-09,2024-10,1,98.69,Android
USR-10166,2024-09,2024-11,2,23.42,Android
USR-10166,2024-09,2024-11,2,75.62,Web
USR-10166,2024-09,2024-11,2,33.7,iOS
USR-10166,2024-09,2024-11,2,92.92,iOS
USR-10166,2024-09,2024-11,2,19.12,Web
USR-10166,2024-09,2024-11,2,98.98,Android
USR-10166,2024-09,2024-11,2,43,iOS
USR-10166,2024-09,2024-11,2,14.81,iOS
USR-10166,2024-09,2024-12,3,22.44,Web
USR-10166,2024-09,2024-12,3,75.73,Web
USR-10166,2024-09,2024-12,3,65.8,Android
USR-10166,2024-09,2024-12,3,88.04,iOS
USR-10166,2024-09,2024-12,3,87.82,Android
USR-10166,2024-09,2024-12,3,64.25,Web
USR-10166,2024-09,2024-12,3,24.69,iOS
USR-10166,2024-09,2024-12,3,51.32,Android
USR-10166,2024-09,2024-12,3,36.81,Android
USR-10166,2024-09,2024-12,3,92.81,iOS
USR-10166,2024-09,2025-01,4,37.22,Android
USR-10166,2024-09,2025-01,4,58.59,Android
USR-10166,2024-09,2025-01,4,94.19,iOS
USR-10166,2024-09,2025-01,4,23.42,Web
USR-10166,2024-09,2025-01,4,90.22,Android
USR-10166,2024-09,2025-01,4,31.22,iOS
USR-10166,2024-09,2025-01,4,23.95,iOS
USR-10166,2024-09,2025-01,4,66.19,Android
USR-10166,2024-09,2025-01,4,23.65,Android
USR-10166,2024-09,2025-01,4,16.12,Android
USR-10166,2024-09,2025-01,4,27.55,Android
USR-10166,2024-09,2025-01,4,18.41,Android
USR-10166,2024-09,2025-01,4,13.19,Android
USR-10166,2024-09,2025-02,5,40.55,iOS
USR-10166,2024-09,2025-02,5,35.95,Web
USR-10166,2024-09,2025-02,5,83.26,Android
USR-10166,2024-09,2025-02,5,86.1,iOS
USR-10166,2024-09,2025-02,5,88.19,Web
USR-10166,2024-09,2025-02,5,14.2,Android
USR-10166,2024-09,2025-02,5,23.2,iOS
USR-10166,2024-09,2025-02,5,18.12,Web
USR-10166,2024-09,2025-02,5,11.83,Web
USR-10166,2024-09,2025-02,5,59.36,Web
USR-10166,2024-09,2025-02,5,97,iOS
USR-10166,2024-09,2025-02,5,76.22,iOS
USR-10166,2024-09,2025-03,6,73.88,Web
USR-10166,2024-09,2025-03,6,87.7,Web
USR-10166,2024-09,2025-03,6,92.45,Web
USR-10166,2024-09,2025-03,6,41.74,iOS
USR-10166,2024-09,2025-03,6,11.81,iOS
USR-10166,2024-09,2025-03,6,50.74,Android
USR-10166,2024-09,2025-03,6,79.66,Android
USR-10166,2024-09,2025-03,6,75.96,iOS
USR-10166,2024-09,2025-04,7,34.19,iOS
USR-10166,2024-09,2025-04,7,77.97,iOS
USR-10166,2024-09,2025-04,7,17.57,Android
USR-10166,2024-09,2025-04,7,75.41,iOS
USR-10166,2024-09,2025-04,7,90.42,Web
USR-10166,2024-09,2025-04,7,40.91,iOS
USR-10166,2024-09,2025-04,7,32.03,Android
USR-10166,2024-09,2025-04,7,58.15,Web
USR-10166,2024-09,2025-04,7,98.56,Android
USR-10166,2024-09,2025-04,7,91.21,Web
USR-10166,2024-09,2025-04,7,55.69,Web
USR-10167,2024-10,2024-10,0,50.8,Web
USR-10167,2024-10,2024-10,0,82.87,Android
USR-10167,2024-10,2024-10,0,39.6,Android
USR-10167,2024-10,2024-10,0,47.06,Android
USR-10167,2024-10,2024-10,0,72.67,Web
USR-10167,2024-10,2024-10,0,24.91,Android
USR-10167,2024-10,2024-10,0,55.21,Android
USR-10167,2024-10,2024-10,0,53.48,Web
USR-10167,2024-10,2024-10,0,80.94,Web
USR-10167,2024-10,2024-10,0,96.85,iOS
USR-10167,2024-10,2024-10,0,20.19,Web
USR-10167,2024-10,2024-10,0,16.49,Web
USR-10167,2024-10,2024-10,0,56.78,Web
USR-10167,2024-10,2024-10,0,14.57,Web
USR-10167,2024-10,2024-11,1,53.56,Android
USR-10167,2024-10,2024-11,1,18.56,Android
USR-10167,2024-10,2024-11,1,90.98,Android
USR-10167,2024-10,2024-11,1,40.95,iOS
USR-10167,2024-10,2024-11,1,65.57,Web
USR-10167,2024-10,2024-11,1,39.51,Web
USR-10167,2024-10,2024-11,1,82.3,iOS
USR-10167,2024-10,2024-11,1,13.28,iOS
USR-10167,2024-10,2024-11,1,79.66,iOS
USR-10167,2024-10,2024-11,1,86.35,Web
USR-10167,2024-10,2024-11,1,30.46,Web
USR-10167,2024-10,2024-12,2,16.19,Android
USR-10167,2024-10,2024-12,2,11.65,Web
USR-10167,2024-10,2024-12,2,52.77,Web
USR-10167,2024-10,2024-12,2,59.96,Web
USR-10167,2024-10,2024-12,2,87.19,iOS
USR-10167,2024-10,2024-12,2,16.27,Web
USR-10167,2024-10,2024-12,2,80.01,Web
USR-10167,2024-10,2024-12,2,11.41,iOS
USR-10167,2024-10,2024-12,2,86.22,iOS
USR-10167,2024-10,2024-12,2,42.56,Web
USR-10167,2024-10,2024-12,2,65.78,Android
USR-10167,2024-10,2024-12,2,91.9,Android
USR-10167,2024-10,2025-01,3,65.98,iOS
USR-10167,2024-10,2025-01,3,10.54,iOS
USR-10167,2024-10,2025-01,3,45.19,Android
USR-10167,2024-10,2025-01,3,39.68,iOS
USR-10167,2024-10,2025-01,3,96.66,iOS
USR-10167,2024-10,2025-01,3,89.8,iOS
USR-10167,2024-10,2025-01,3,41.44,Android
USR-10167,2024-10,2025-01,3,60.02,Web
USR-10167,2024-10,2025-01,3,23.6,iOS
USR-10167,2024-10,2025-01,3,12.5,Web
USR-10167,2024-10,2025-01,3,90.8,Android
USR-10167,2024-10,2025-02,4,47.05,iOS
USR-10167,2024-10,2025-02,4,56.89,Web
USR-10167,2024-10,2025-02,4,41.55,Android
USR-10167,2024-10,2025-02,4,67.64,iOS
USR-10167,2024-10,2025-02,4,24.52,Web
USR-10167,2024-10,2025-02,4,95.71,Android
USR-10167,2024-10,2025-02,4,76.39,Web
USR-10167,2024-10,2025-02,4,81.25,Android
USR-10167,2024-10,2025-02,4,46.5,iOS
USR-10167,2024-10,2025-03,5,64.51,iOS
USR-10167,2024-10,2025-03,5,90.33,Android
USR-10167,2024-10,2025-03,5,92.12,Web
USR-10167,2024-10,2025-03,5,14.57,Web
USR-10167,2024-10,2025-03,5,76.07,Web
USR-10167,2024-10,2025-03,5,91.01,iOS
USR-10167,2024-10,2025-03,5,73.29,Android
USR-10167,2024-10,2025-03,5,85.03,Web
USR-10167,2024-10,2025-03,5,25.43,iOS
USR-10167,2024-10,2025-03,5,57.79,Web
USR-10167,2024-10,2025-04,6,85.97,Web
USR-10167,2024-10,2025-04,6,36.94,Web
USR-10167,2024-10,2025-04,6,34.76,Web
USR-10167,2024-10,2025-04,6,99.75,Android
USR-10167,2024-10,2025-04,6,24.88,Android
USR-10167,2024-10,2025-04,6,16.72,Web
USR-10167,2024-10,2025-04,6,66.94,Android
USR-10167,2024-10,2025-04,6,65.19,Web
USR-10167,2024-10,2025-04,6,89.39,Android
USR-10167,2024-10,2025-05,7,49.75,Android
USR-10167,2024-10,2025-05,7,79.41,Web
USR-10167,2024-10,2025-05,7,71,iOS
USR-10167,2024-10,2025-05,7,68.35,Android
USR-10167,2024-10,2025-05,7,43.59,iOS
USR-10167,2024-10,2025-05,7,95.86,Web
USR-10167,2024-10,2025-05,7,13.75,Android
USR-10167,2024-10,2025-05,7,17.11,iOS
USR-10167,2024-10,2025-05,7,59.72,Android
USR-10167,2024-10,2025-05,7,19.41,Android
USR-10167,2024-10,2025-06,8,77.37,iOS
USR-10167,2024-10,2025-06,8,11.67,Web
USR-10167,2024-10,2025-06,8,15.94,Android
USR-10167,2024-10,2025-06,8,15.01,Android
USR-10167,2024-10,2025-06,8,35.13,Android
USR-10167,2024-10,2025-06,8,48.6,Web
USR-10167,2024-10,2025-06,8,13.66,iOS
USR-10167,2024-10,2025-06,8,10.21,Android
USR-10167,2024-10,2025-06,8,79.92,Android
USR-10167,2024-10,2025-07,9,10.4,Android
USR-10167,2024-10,2025-07,9,16.34,Web
USR-10167,2024-10,2025-07,9,28.13,Android
USR-10167,2024-10,2025-07,9,47.67,Web
USR-10167,2024-10,2025-07,9,47.73,iOS
USR-10167,2024-10,2025-07,9,52.94,Web
USR-10167,2024-10,2025-07,9,66.34,Web
USR-10167,2024-10,2025-07,9,44.13,Web
USR-10167,2024-10,2025-07,9,29.77,Web
USR-10167,2024-10,2025-07,9,54.43,Web
USR-10167,2024-10,2025-07,9,94.91,Android
USR-10167,2024-10,2025-07,9,21.79,iOS
USR-10167,2024-10,2025-07,9,41.89,Android
USR-10167,2024-10,2025-08,10,97.31,iOS
USR-10167,2024-10,2025-08,10,66.94,Android
USR-10167,2024-10,2025-08,10,68.08,Android
USR-10167,2024-10,2025-08,10,42.63,Android
USR-10167,2024-10,2025-08,10,55.16,Android
USR-10167,2024-10,2025-08,10,33.09,iOS
USR-10167,2024-10,2025-08,10,63.51,iOS
USR-10167,2024-10,2025-08,10,25.2,iOS
USR-10167,2024-10,2025-08,10,72.29,Android
USR-10167,2024-10,2025-08,10,64.69,Web
USR-10167,2024-10,2025-08,10,79.13,iOS
USR-10167,2024-10,2025-09,11,75.18,Web
USR-10167,2024-10,2025-09,11,86.69,Android
USR-10167,2024-10,2025-09,11,72.8,iOS
USR-10167,2024-10,2025-09,11,32.41,iOS
USR-10167,2024-10,2025-09,11,62.26,Web
USR-10167,2024-10,2025-09,11,80.53,Android
USR-10167,2024-10,2025-09,11,56.92,iOS
USR-10167,2024-10,2025-09,11,18.43,Android
USR-10168,2024-11,2024-11,0,58.73,iOS
USR-10168,2024-11,2024-11,0,44.81,Web
USR-10168,2024-11,2024-11,0,93.47,iOS
USR-10168,2024-11,2024-11,0,80.36,Android
USR-10168,2024-11,2024-11,0,16.99,Android
USR-10168,2024-11,2024-11,0,25.81,Android
USR-10168,2024-11,2024-11,0,66.04,iOS
USR-10168,2024-11,2024-11,0,40.3,Android
USR-10168,2024-11,2024-11,0,22.82,Android
USR-10168,2024-11,2024-11,0,49.05,Web
USR-10168,2024-11,2024-11,0,69.55,Web
USR-10168,2024-11,2024-11,0,28.64,iOS
USR-10168,2024-11,2024-12,1,36.73,iOS
USR-10168,2024-11,2024-12,1,36.27,iOS
USR-10168,2024-11,2024-12,1,43.47,iOS
USR-10168,2024-11,2024-12,1,82.95,iOS
USR-10168,2024-11,2024-12,1,89.39,iOS
USR-10168,2024-11,2024-12,1,82.96,Android
USR-10168,2024-11,2024-12,1,50.57,iOS
USR-10168,2024-11,2024-12,1,83.44,Android
USR-10168,2024-11,2024-12,1,40.72,Web
USR-10168,2024-11,2024-12,1,67.96,Web
USR-10168,2024-11,2024-12,1,13.27,Web
USR-10168,2024-11,2024-12,1,68.14,Android
USR-10168,2024-11,2024-12,1,21.57,Web
USR-10169,2024-06,2024-06,0,82.08,Web
USR-10169,2024-06,2024-06,0,58.69,iOS
USR-10169,2024-06,2024-06,0,91.69,Android
USR-10169,2024-06,2024-06,0,57.12,Android
USR-10169,2024-06,2024-06,0,15.25,iOS
USR-10169,2024-06,2024-06,0,30.23,iOS
USR-10169,2024-06,2024-06,0,42.55,Android
USR-10169,2024-06,2024-06,0,15.31,Android
USR-10169,2024-06,2024-06,0,71.5,iOS
USR-10169,2024-06,2024-06,0,52.11,Android
USR-10169,2024-06,2024-07,1,14.88,Android
USR-10169,2024-06,2024-07,1,45.28,iOS
USR-10169,2024-06,2024-07,1,46.13,iOS
USR-10169,2024-06,2024-07,1,15.76,iOS
USR-10169,2024-06,2024-07,1,34.37,Android
USR-10169,2024-06,2024-07,1,88.58,Android
USR-10169,2024-06,2024-07,1,12.01,Web
USR-10169,2024-06,2024-07,1,39.1,iOS
USR-10169,2024-06,2024-07,1,57.91,Web
USR-10169,2024-06,2024-08,2,31.4,iOS
USR-10169,2024-06,2024-08,2,50.12,Web
USR-10169,2024-06,2024-08,2,57.16,Web
USR-10169,2024-06,2024-08,2,64.06,Web
USR-10169,2024-06,2024-08,2,30.16,iOS
USR-10169,2024-06,2024-08,2,45.77,iOS
USR-10169,2024-06,2024-08,2,96.71,iOS
USR-10169,2024-06,2024-08,2,84.1,Android
USR-10169,2024-06,2024-09,3,15.83,Web
USR-10169,2024-06,2024-09,3,13.98,iOS
USR-10169,2024-06,2024-09,3,98.21,Web
USR-10169,2024-06,2024-09,3,84.94,Android
USR-10169,2024-06,2024-09,3,79.47,iOS
USR-10169,2024-06,2024-09,3,53.41,iOS
USR-10169,2024-06,2024-09,3,18.11,Android
USR-10169,2024-06,2024-09,3,40.24,Web
USR-10169,2024-06,2024-09,3,10.67,Web
USR-10169,2024-06,2024-10,4,95.85,iOS
USR-10169,2024-06,2024-10,4,81.15,Android
USR-10169,2024-06,2024-10,4,84.43,Web
USR-10169,2024-06,2024-10,4,94.17,iOS
USR-10169,2024-06,2024-10,4,17.48,Web
USR-10169,2024-06,2024-10,4,80.66,Android
USR-10169,2024-06,2024-10,4,28.63,Web
USR-10169,2024-06,2024-10,4,82.05,iOS
USR-10169,2024-06,2024-10,4,75.14,iOS
USR-10169,2024-06,2024-10,4,46.47,Android
USR-10169,2024-06,2024-10,4,51.27,Android
USR-10169,2024-06,2024-10,4,91.76,Web
USR-10169,2024-06,2024-10,4,56.67,iOS
USR-10169,2024-06,2024-11,5,86.34,Android
USR-10169,2024-06,2024-11,5,48.04,iOS
USR-10169,2024-06,2024-11,5,30.04,Web
USR-10169,2024-06,2024-11,5,91.49,Web
USR-10169,2024-06,2024-11,5,56.73,Web
USR-10169,2024-06,2024-11,5,98.32,Android
USR-10169,2024-06,2024-11,5,34.07,Android
USR-10169,2024-06,2024-11,5,19.87,Web
USR-10169,2024-06,2024-11,5,12.36,iOS
USR-10169,2024-06,2024-11,5,10.73,Android
USR-10169,2024-06,2024-11,5,40.21,Web
USR-10169,2024-06,2024-11,5,29.18,iOS
USR-10169,2024-06,2024-11,5,83.33,iOS
USR-10169,2024-06,2024-12,6,19.82,iOS
USR-10169,2024-06,2024-12,6,62.11,Web
USR-10169,2024-06,2024-12,6,55.73,iOS
USR-10169,2024-06,2024-12,6,73.72,iOS
USR-10169,2024-06,2024-12,6,92.63,iOS
USR-10169,2024-06,2024-12,6,66.71,iOS
USR-10169,2024-06,2024-12,6,67.22,Web
USR-10169,2024-06,2024-12,6,48.2,iOS
USR-10169,2024-06,2024-12,6,39.8,Web
USR-10169,2024-06,2024-12,6,47.62,Android
USR-10169,2024-06,2024-12,6,55.53,Web
USR-10169,2024-06,2024-12,6,13.56,iOS
USR-10169,2024-06,2025-01,7,70,Web
USR-10169,2024-06,2025-01,7,14.07,Android
USR-10169,2024-06,2025-01,7,30.88,Web
USR-10169,2024-06,2025-01,7,26.08,iOS
USR-10169,2024-06,2025-01,7,90.68,Web
USR-10169,2024-06,2025-01,7,93.32,Web
USR-10169,2024-06,2025-01,7,39.62,Web
USR-10169,2024-06,2025-01,7,26.4,iOS
USR-10169,2024-06,2025-01,7,73.84,iOS
USR-10169,2024-06,2025-01,7,65.32,iOS
USR-10169,2024-06,2025-01,7,97.73,Android
USR-10169,2024-06,2025-01,7,99.34,iOS
USR-10169,2024-06,2025-01,7,44.32,iOS
USR-10169,2024-06,2025-02,8,51.53,Android
USR-10169,2024-06,2025-02,8,11.26,Web
USR-10169,2024-06,2025-02,8,51.24,Web
USR-10169,2024-06,2025-02,8,98.74,iOS
USR-10169,2024-06,2025-02,8,25.08,iOS
USR-10169,2024-06,2025-02,8,39.06,Android
USR-10169,2024-06,2025-02,8,33.11,Android
USR-10169,2024-06,2025-02,8,26.11,Web
USR-10169,2024-06,2025-02,8,70.36,Web
USR-10169,2024-06,2025-02,8,85.08,Web
USR-10169,2024-06,2025-02,8,38.95,Android
USR-10169,2024-06,2025-02,8,30.71,Android
USR-10169,2024-06,2025-02,8,62.91,Android
USR-10169,2024-06,2025-03,9,45.64,Web
USR-10169,2024-06,2025-03,9,26.86,iOS
USR-10169,2024-06,2025-03,9,42.83,iOS
USR-10169,2024-06,2025-03,9,33.26,Android
USR-10169,2024-06,2025-03,9,80.3,iOS
USR-10169,2024-06,2025-03,9,80.58,iOS
USR-10169,2024-06,2025-03,9,37.73,iOS
USR-10169,2024-06,2025-03,9,18.65,Android
USR-10169,2024-06,2025-03,9,63,iOS
USR-10169,2024-06,2025-03,9,62.24,Web
USR-10169,2024-06,2025-03,9,28.2,Web
USR-10169,2024-06,2025-03,9,50.34,Web
USR-10169,2024-06,2025-03,9,94.11,iOS
USR-10169,2024-06,2025-03,9,90.76,iOS
USR-10169,2024-06,2025-04,10,56.07,Android
USR-10169,2024-06,2025-04,10,61.75,iOS
USR-10169,2024-06,2025-04,10,40.95,iOS
USR-10169,2024-06,2025-04,10,65.72,Android
USR-10169,2024-06,2025-04,10,93.1,iOS
USR-10169,2024-06,2025-04,10,70.24,Android
USR-10169,2024-06,2025-04,10,71.85,Android
USR-10169,2024-06,2025-04,10,64.66,iOS
USR-10169,2024-06,2025-04,10,35.67,iOS
USR-10169,2024-06,2025-04,10,58.3,iOS
USR-10169,2024-06,2025-04,10,11.52,Web
USR-10169,2024-06,2025-04,10,43.83,Web
USR-10169,2024-06,2025-05,11,78.02,iOS
USR-10169,2024-06,2025-05,11,76.88,Android
USR-10169,2024-06,2025-05,11,68.71,Android
USR-10169,2024-06,2025-05,11,31.3,iOS
USR-10169,2024-06,2025-05,11,58.98,iOS
USR-10169,2024-06,2025-05,11,16.99,Android
USR-10169,2024-06,2025-05,11,74.01,Web
USR-10169,2024-06,2025-05,11,44.87,iOS
USR-10170,2024-01,2024-01,0,11.43,iOS
USR-10170,2024-01,2024-01,0,61.64,Android
USR-10170,2024-01,2024-01,0,38.56,Web
USR-10170,2024-01,2024-01,0,55.01,iOS
USR-10170,2024-01,2024-01,0,48.81,Web
USR-10170,2024-01,2024-01,0,46.8,Android
USR-10170,2024-01,2024-01,0,31.48,iOS
USR-10170,2024-01,2024-01,0,85.23,iOS
USR-10170,2024-01,2024-02,1,97.15,iOS
USR-10170,2024-01,2024-02,1,26.79,iOS
USR-10170,2024-01,2024-02,1,76.83,Android
USR-10170,2024-01,2024-02,1,55.3,Android
USR-10170,2024-01,2024-02,1,72.54,iOS
USR-10170,2024-01,2024-02,1,68.99,iOS
USR-10170,2024-01,2024-02,1,25.08,Web
USR-10170,2024-01,2024-02,1,32.8,iOS
USR-10170,2024-01,2024-02,1,34.78,iOS
USR-10170,2024-01,2024-02,1,76.67,Web
USR-10170,2024-01,2024-02,1,78.77,Android
USR-10171,2024-06,2024-06,0,69.43,Web
USR-10171,2024-06,2024-06,0,99.83,Web
USR-10171,2024-06,2024-06,0,12.48,Android
USR-10171,2024-06,2024-06,0,34.39,iOS
USR-10171,2024-06,2024-06,0,52.13,iOS
USR-10171,2024-06,2024-06,0,56.5,Android
USR-10171,2024-06,2024-06,0,21.32,Android
USR-10171,2024-06,2024-06,0,84.1,Web
USR-10171,2024-06,2024-06,0,27.33,iOS
USR-10171,2024-06,2024-06,0,61.78,iOS
USR-10171,2024-06,2024-06,0,15.16,Android
USR-10171,2024-06,2024-06,0,51.14,iOS
USR-10171,2024-06,2024-06,0,90.91,Android
USR-10171,2024-06,2024-06,0,47.17,iOS
USR-10171,2024-06,2024-07,1,39.11,Web
USR-10171,2024-06,2024-07,1,23.27,iOS
USR-10171,2024-06,2024-07,1,12.59,Android
USR-10171,2024-06,2024-07,1,51.53,Android
USR-10171,2024-06,2024-07,1,79.43,Android
USR-10171,2024-06,2024-07,1,49.14,iOS
USR-10171,2024-06,2024-07,1,31.43,Web
USR-10171,2024-06,2024-07,1,47.14,Android
USR-10171,2024-06,2024-07,1,42.81,iOS
USR-10171,2024-06,2024-07,1,26.06,Web
USR-10171,2024-06,2024-07,1,33.93,Web
USR-10171,2024-06,2024-08,2,38.88,Web
USR-10171,2024-06,2024-08,2,88.02,Web
USR-10171,2024-06,2024-08,2,11.92,iOS
USR-10171,2024-06,2024-08,2,66.81,Android
USR-10171,2024-06,2024-08,2,52.53,Android
USR-10171,2024-06,2024-08,2,77.06,Android
USR-10171,2024-06,2024-08,2,29.15,Web
